Filepath,File Name,Sample Type,Method,Batch
HILICneg/HEU_Batch3_Sample49_HILIC_neg_SZ_07062023_121.mzML,HEU_Batch3_Sample49_HILIC_neg_SZ_07062023_121.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch3_Sample55_HILIC_neg_SZ_07062023_135.mzML,HEU_Batch3_Sample55_HILIC_neg_SZ_07062023_135.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch7_Sample38_HILIC_neg_SZ_07212023_097.mzML,HEU_Batch7_Sample38_HILIC_neg_SZ_07212023_097.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch7_Sample33_HILIC_neg_SZ_07212023_087.mzML,HEU_Batch7_Sample33_HILIC_neg_SZ_07212023_087.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch5_Sample22_HILIC_neg_SZ_07142023_063.mzML,HEU_Batch5_Sample22_HILIC_neg_SZ_07142023_063.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch5_Pool_QC_Injection3uL_HILIC_neg_4_SZ_07142023_081.mzML,HEU_Batch5_Pool_QC_Injection3uL_HILIC_neg_4_SZ_07142023_081.mzML,QC,HILICneg,5
HILICneg/HEU_Batch5_Process_Blank_HILIC_neg_1_SZ_07142023_005.mzML,HEU_Batch5_Process_Blank_HILIC_neg_1_SZ_07142023_005.mzML,Process_Blank,HILICneg,5
HILICneg/Batch2_HEU104_M_HILIC_neg.mzML,Batch2_HEU104_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch3_Sample20_HILIC_neg_SZ_07062023_057.mzML,HEU_Batch3_Sample20_HILIC_neg_SZ_07062023_057.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch7_Sample35_HILIC_neg_SZ_07212023_091.mzML,HEU_Batch7_Sample35_HILIC_neg_SZ_07212023_091.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch3_Pool_QC_Injection3uL_HILIC_neg_7_SZ_07062023_139.mzML,HEU_Batch3_Pool_QC_Injection3uL_HILIC_neg_7_SZ_07062023_139.mzML,QC,HILICneg,3
HILICneg/HEU_Batch6_Sample39_HILIC_neg_SZ_07182023_099.mzML,HEU_Batch6_Sample39_HILIC_neg_SZ_07182023_099.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch8_Sample13_HILIC_neg_SZ_07252023_043.mzML,HEU_Batch8_Sample13_HILIC_neg_SZ_07252023_043.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch8_Sample18_HILIC_neg_SZ_07252023_053.mzML,HEU_Batch8_Sample18_HILIC_neg_SZ_07252023_053.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch5_Sample7_HILIC_neg_SZ_07142023_029.mzML,HEU_Batch5_Sample7_HILIC_neg_SZ_07142023_029.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch8_Sample5_HILIC_neg_SZ_07252023_025.mzML,HEU_Batch8_Sample5_HILIC_neg_SZ_07252023_025.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch4_Sample27_HILIC_neg_SZ_07092023_073.mzML,HEU_Batch4_Sample27_HILIC_neg_SZ_07092023_073.mzML,Unknown,HILICneg,4
HILICneg/HEU_Batch7_Sample31_HILIC_neg_SZ_07212023_083.mzML,HEU_Batch7_Sample31_HILIC_neg_SZ_07212023_083.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch1_Solvent_Blank_MobileA50B50_HILIC_neg_2_SZ_07282023_151.mzML,HEU_Batch1_Solvent_Blank_MobileA50B50_HILIC_neg_2_SZ_07282023_151.mzML,Solvent_Blank,HILICneg,1
HILICneg/HEU_Batch3_Sample41_HILIC_neg_SZ_07062023_105.mzML,HEU_Batch3_Sample41_HILIC_neg_SZ_07062023_105.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch1_Sample21_HILIC_neg_SZ_07282023_061.mzML,HEU_Batch1_Sample21_HILIC_neg_SZ_07282023_061.mzML,Unknown,HILICneg,1
HILICneg/Batch2_HEU036_B_HILIC_neg.mzML,Batch2_HEU036_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch8_Sample17_HILIC_neg_SZ_07252023_051.mzML,HEU_Batch8_Sample17_HILIC_neg_SZ_07252023_051.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch1_Pool_QC_Injection3uL_HILIC_neg_2_SZ_07282023_037.mzML,HEU_Batch1_Pool_QC_Injection3uL_HILIC_neg_2_SZ_07282023_037.mzML,QC,HILICneg,1
HILICneg/HEU_Batch8_Sample4_HILIC_neg_SZ_07252023_023.mzML,HEU_Batch8_Sample4_HILIC_neg_SZ_07252023_023.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch8_Sample2_HILIC_neg_SZ_07252023_019.mzML,HEU_Batch8_Sample2_HILIC_neg_SZ_07252023_019.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch8_Sample19_HILIC_neg_SZ_07252023_055.mzML,HEU_Batch8_Sample19_HILIC_neg_SZ_07252023_055.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch5_Pool_QC_Injection2uL_HILIC_neg_1_SZ_07142023_013.mzML,HEU_Batch5_Pool_QC_Injection2uL_HILIC_neg_1_SZ_07142023_013.mzML,QC,HILICneg,5
HILICneg/Batch2_HEU036_M_HILIC_neg.mzML,Batch2_HEU036_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch8_Sample1_HILIC_neg_SZ_07252023_017.mzML,HEU_Batch8_Sample1_HILIC_neg_SZ_07252023_017.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch3_Sample44_HILIC_neg_SZ_07062023_111.mzML,HEU_Batch3_Sample44_HILIC_neg_SZ_07062023_111.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch4_Sample29_HILIC_neg_SZ_07092023_077.mzML,HEU_Batch4_Sample29_HILIC_neg_SZ_07092023_077.mzML,Unknown,HILICneg,4
HILICneg/HEU_Batch4_Sample50_HILIC_neg_SZ_07092023_123.mzML,HEU_Batch4_Sample50_HILIC_neg_SZ_07092023_123.mzML,Unknown,HILICneg,4
HILICneg/Batch2_HEU047_B_HILIC_neg.mzML,Batch2_HEU047_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/Batch2_HEU053_M_HILIC_neg.mzML,Batch2_HEU053_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch8_Process_Blank_HILIC_neg_2_SZ_07252023_143.mzML,HEU_Batch8_Process_Blank_HILIC_neg_2_SZ_07252023_143.mzML,Process_Blank,HILICneg,8
HILICneg/HEU_Batch3_Sample30_HILIC_neg_SZ_07062023_079.mzML,HEU_Batch3_Sample30_HILIC_neg_SZ_07062023_079.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch8_Pool_QC_Injection3uL_HILIC_neg_7_SZ_07252023_137.mzML,HEU_Batch8_Pool_QC_Injection3uL_HILIC_neg_7_SZ_07252023_137.mzML,QC,HILICneg,8
HILICneg/HEU_Batch5_Sample21_HILIC_neg_SZ_07142023_061.mzML,HEU_Batch5_Sample21_HILIC_neg_SZ_07142023_061.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch3_Sample56_HILIC_neg_SZ_07062023_137.mzML,HEU_Batch3_Sample56_HILIC_neg_SZ_07062023_137.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch5_Sample8_HILIC_neg_SZ_07142023_031.mzML,HEU_Batch5_Sample8_HILIC_neg_SZ_07142023_031.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch5_Sample3_HILIC_neg_SZ_07142023_021.mzML,HEU_Batch5_Sample3_HILIC_neg_SZ_07142023_021.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch4_Sample24_HILIC_neg_SZ_07092023_067.mzML,HEU_Batch4_Sample24_HILIC_neg_SZ_07092023_067.mzML,Unknown,HILICneg,4
HILICneg/HEU_Batch8_Sample6_HILIC_neg_SZ_07252023_027.mzML,HEU_Batch8_Sample6_HILIC_neg_SZ_07252023_027.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch7_Sample36_HILIC_neg_SZ_07212023_093.mzML,HEU_Batch7_Sample36_HILIC_neg_SZ_07212023_093.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch8_Sample14_HILIC_neg_SZ_07252023_045.mzML,HEU_Batch8_Sample14_HILIC_neg_SZ_07252023_045.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch3_Pool_QC_Injection3uL_HILIC_neg_6_SZ_07062023_125.mzML,HEU_Batch3_Pool_QC_Injection3uL_HILIC_neg_6_SZ_07062023_125.mzML,QC,HILICneg,3
HILICneg/HEU_Batch8_Sample9_HILIC_neg_SZ_07252023_033.mzML,HEU_Batch8_Sample9_HILIC_neg_SZ_07252023_033.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch3_Sample46_HILIC_neg_SZ_07062023_115.mzML,HEU_Batch3_Sample46_HILIC_neg_SZ_07062023_115.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch1_Sample26_HILIC_neg_SZ_07282023_071.mzML,HEU_Batch1_Sample26_HILIC_neg_SZ_07282023_071.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch6_Sample32_HILIC_neg_SZ_07182023_085.mzML,HEU_Batch6_Sample32_HILIC_neg_SZ_07182023_085.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch1_NIST_HILIC_neg_2_SZ_07282023_145.mzML,HEU_Batch1_NIST_HILIC_neg_2_SZ_07282023_145.mzML,NIST,HILICneg,1
HILICneg/Batch2_HEU214_M_HILIC_neg.mzML,Batch2_HEU214_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch8_Process_Blank_HILIC_neg_1_SZ_07252023_005.mzML,HEU_Batch8_Process_Blank_HILIC_neg_1_SZ_07252023_005.mzML,Process_Blank,HILICneg,8
HILICneg/Batch2_HEU187_B_HILIC_neg.mzML,Batch2_HEU187_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch5_Sample28_HILIC_neg_SZ_07142023_075.mzML,HEU_Batch5_Sample28_HILIC_neg_SZ_07142023_075.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch4_Sample11_HILIC_neg_SZ_07092023_039.mzML,HEU_Batch4_Sample11_HILIC_neg_SZ_07092023_039.mzML,Unknown,HILICneg,4
HILICneg/HEU_Batch3_Sample54_HILIC_neg_SZ_07062023_133.mzML,HEU_Batch3_Sample54_HILIC_neg_SZ_07062023_133.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch1_Sample25_HILIC_neg_SZ_07282023_069.mzML,HEU_Batch1_Sample25_HILIC_neg_SZ_07282023_069.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch5_Sample23_HILIC_neg_SZ_07142023_065.mzML,HEU_Batch5_Sample23_HILIC_neg_SZ_07142023_065.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch4_Sample40_HILIC_neg_SZ_07092023_101.mzML,HEU_Batch4_Sample40_HILIC_neg_SZ_07092023_101.mzML,Unknown,HILICneg,4
HILICneg/HEU_Batch3_Sample42_HILIC_neg_SZ_07062023_107.mzML,HEU_Batch3_Sample42_HILIC_neg_SZ_07062023_107.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch1_Sample22_HILIC_neg_SZ_07282023_063.mzML,HEU_Batch1_Sample22_HILIC_neg_SZ_07282023_063.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch7_NIST_HILIC_neg_1_SZ_07212023_007.mzML,HEU_Batch7_NIST_HILIC_neg_1_SZ_07212023_007.mzML,NIST,HILICneg,7
HILICneg/HEU_Batch1_Pool_QC_Injection3uL_HILIC_neg_4_SZ_07282023_081.mzML,HEU_Batch1_Pool_QC_Injection3uL_HILIC_neg_4_SZ_07282023_081.mzML,QC,HILICneg,1
HILICneg/HEU_Batch5_Sample14_HILIC_neg_SZ_07142023_045.mzML,HEU_Batch5_Sample14_HILIC_neg_SZ_07142023_045.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch6_Sample54_HILIC_neg_SZ_07182023_133.mzML,HEU_Batch6_Sample54_HILIC_neg_SZ_07182023_133.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch6_Sample42_HILIC_neg_SZ_07182023_107.mzML,HEU_Batch6_Sample42_HILIC_neg_SZ_07182023_107.mzML,Unknown,HILICneg,6
HILICneg/FDA_HIV_drug_AuthenticStandards_MS1_2_HILICneg_08282025_04.mzML,FDA_HIV_drug_AuthenticStandards_MS1_2_HILICneg_08282025_04.mzML,Unknown,HILICneg,2
HILICneg/Batch2_HEU039_B_HILIC_neg.mzML,Batch2_HEU039_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch7_Sample3_HILIC_neg_SZ_07212023_021.mzML,HEU_Batch7_Sample3_HILIC_neg_SZ_07212023_021.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch7_Process_Blank_HILIC_neg_2_SZ_07212023_147.mzML,HEU_Batch7_Process_Blank_HILIC_neg_2_SZ_07212023_147.mzML,Process_Blank,HILICneg,7
HILICneg/HEU_Batch4_Process_Blank_HILIC_neg_2_SZ_07092023_145.mzML,HEU_Batch4_Process_Blank_HILIC_neg_2_SZ_07092023_145.mzML,Process_Blank,HILICneg,4
HILICneg/HEU_Batch7_Sample8_HILIC_neg_SZ_07212023_031.mzML,HEU_Batch7_Sample8_HILIC_neg_SZ_07212023_031.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch8_Sample28_HILIC_neg_SZ_07252023_075.mzML,HEU_Batch8_Sample28_HILIC_neg_SZ_07252023_075.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch8_Sample23_HILIC_neg_SZ_07252023_065.mzML,HEU_Batch8_Sample23_HILIC_neg_SZ_07252023_065.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch1_Sample9_HILIC_neg_SZ_07282023_033.mzML,HEU_Batch1_Sample9_HILIC_neg_SZ_07282023_033.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch3_Sample32_HILIC_neg_SZ_07062023_085.mzML,HEU_Batch3_Sample32_HILIC_neg_SZ_07062023_085.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch3_Sample8_HILIC_neg_SZ_07062023_031.mzML,HEU_Batch3_Sample8_HILIC_neg_SZ_07062023_031.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch6_Sample46_HILIC_neg_SZ_07182023_115.mzML,HEU_Batch6_Sample46_HILIC_neg_SZ_07182023_115.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch3_Sample3_HILIC_neg_SZ_07062023_021.mzML,HEU_Batch3_Sample3_HILIC_neg_SZ_07062023_021.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch7_Sample57_HILIC_neg_SZ_07212023_139.mzML,HEU_Batch7_Sample57_HILIC_neg_SZ_07212023_139.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch6_Pool_QC_Injection3uL_HILIC_neg_1_SZ_07182023_011.mzML,HEU_Batch6_Pool_QC_Injection3uL_HILIC_neg_1_SZ_07182023_011.mzML,QC,HILICneg,6
HILICneg/HEU_Batch7_Sample10_HILIC_neg_SZ_07212023_035.mzML,HEU_Batch7_Sample10_HILIC_neg_SZ_07212023_035.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch1_Sample6_HILIC_neg_SZ_07282023_027.mzML,HEU_Batch1_Sample6_HILIC_neg_SZ_07282023_027.mzML,Unknown,HILICneg,1
HILICneg/Batch2_HEU043_B_HILIC_neg.mzML,Batch2_HEU043_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch6_Sample56_HILIC_neg_SZ_07182023_137.mzML,HEU_Batch6_Sample56_HILIC_neg_SZ_07182023_137.mzML,Unknown,HILICneg,6
HILICneg/Batch2_HEU032_M_HILIC_neg.mzML,Batch2_HEU032_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/Batch2_HEU231_M_HILIC_neg.mzML,Batch2_HEU231_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch8_Pool_QC_Injection3uL_HILIC_neg_3_SZ_07252023_059.mzML,HEU_Batch8_Pool_QC_Injection3uL_HILIC_neg_3_SZ_07252023_059.mzML,QC,HILICneg,8
HILICneg/HEU_Batch8_Pool_QC_Injection1uL_HILIC_neg_1_SZ_07252023_015.mzML,HEU_Batch8_Pool_QC_Injection1uL_HILIC_neg_1_SZ_07252023_015.mzML,QC,HILICneg,8
HILICneg/HEU_Batch1_Sample13_HILIC_neg_SZ_07282023_043.mzML,HEU_Batch1_Sample13_HILIC_neg_SZ_07282023_043.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch1_Sample18_HILIC_neg_SZ_07282023_053.mzML,HEU_Batch1_Sample18_HILIC_neg_SZ_07282023_053.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch5_Pool_QC_Injection3uL_HILIC_neg_2_SZ_07142023_037.mzML,HEU_Batch5_Pool_QC_Injection3uL_HILIC_neg_2_SZ_07142023_037.mzML,QC,HILICneg,5
HILICneg/HEU_Batch6_Sample30_HILIC_neg_SZ_07182023_079.mzML,HEU_Batch6_Sample30_HILIC_neg_SZ_07182023_079.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch4_Pool_QC_Injection3uL_HILIC_neg_6_SZ_07092023_125.mzML,HEU_Batch4_Pool_QC_Injection3uL_HILIC_neg_6_SZ_07092023_125.mzML,QC,HILICneg,4
HILICneg/HEU_Batch5_Sample19_HILIC_neg_SZ_07142023_055.mzML,HEU_Batch5_Sample19_HILIC_neg_SZ_07142023_055.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch6_Sample44_HILIC_neg_SZ_07182023_111.mzML,HEU_Batch6_Sample44_HILIC_neg_SZ_07182023_111.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch1_Sample1_HILIC_neg_SZ_07282023_017.mzML,HEU_Batch1_Sample1_HILIC_neg_SZ_07282023_017.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch4_Sample15_HILIC_neg_SZ_07092023_047.mzML,HEU_Batch4_Sample15_HILIC_neg_SZ_07092023_047.mzML,Unknown,HILICneg,4
HILICneg/HEU_Batch8_Sample21_HILIC_neg_SZ_07252023_061.mzML,HEU_Batch8_Sample21_HILIC_neg_SZ_07252023_061.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch7_Sample43_HILIC_neg_SZ_07212023_109.mzML,HEU_Batch7_Sample43_HILIC_neg_SZ_07212023_109.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch1_Sample4_HILIC_neg_SZ_07282023_023.mzML,HEU_Batch1_Sample4_HILIC_neg_SZ_07282023_023.mzML,Unknown,HILICneg,1
HILICneg/Batch2_HEU150_M_HILIC_neg.mzML,Batch2_HEU150_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch1_Sample17_HILIC_neg_SZ_07282023_051.mzML,HEU_Batch1_Sample17_HILIC_neg_SZ_07282023_051.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch7_Sample48_HILIC_neg_SZ_07212023_119.mzML,HEU_Batch7_Sample48_HILIC_neg_SZ_07212023_119.mzML,Unknown,HILICneg,7
HILICneg/Batch2_HEU026_B_HILIC_neg.mzML,Batch2_HEU026_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch4_Sample16_HILIC_neg_SZ_07092023_049.mzML,HEU_Batch4_Sample16_HILIC_neg_SZ_07092023_049.mzML,Unknown,HILICneg,4
HILICneg/HEU_Batch5_Qstd_HILIC_neg_1_SZ_07142023_009.mzML,HEU_Batch5_Qstd_HILIC_neg_1_SZ_07142023_009.mzML,Qstd,HILICneg,5
HILICneg/HEU_Batch3_NIST_HILIC_neg_2_SZ_07062023_143.mzML,HEU_Batch3_NIST_HILIC_neg_2_SZ_07062023_143.mzML,NIST,HILICneg,3
HILICneg/HEU_Batch7_Blank_IS_HILIC_neg_1_SZ_07212023_003.mzML,HEU_Batch7_Blank_IS_HILIC_neg_1_SZ_07212023_003.mzML,Blank_IS,HILICneg,7
HILICneg/HEU_Batch1_Sample2_HILIC_neg_SZ_07282023_019.mzML,HEU_Batch1_Sample2_HILIC_neg_SZ_07282023_019.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch5_Sample13_HILIC_neg_SZ_07142023_043.mzML,HEU_Batch5_Sample13_HILIC_neg_SZ_07142023_043.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch5_Sample18_HILIC_neg_SZ_07142023_053.mzML,HEU_Batch5_Sample18_HILIC_neg_SZ_07142023_053.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch1_Sample19_HILIC_neg_SZ_07282023_055.mzML,HEU_Batch1_Sample19_HILIC_neg_SZ_07282023_055.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch7_Sample7_HILIC_neg_SZ_07212023_029.mzML,HEU_Batch7_Sample7_HILIC_neg_SZ_07212023_029.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch4_Blank_IS_HILIC_neg_2_SZ_07092023_147.mzML,HEU_Batch4_Blank_IS_HILIC_neg_2_SZ_07092023_147.mzML,Blank_IS,HILICneg,4
HILICneg/HEU_Batch8_Pool_QC_Injection3uL_HILIC_neg_1_SZ_07252023_011.mzML,HEU_Batch8_Pool_QC_Injection3uL_HILIC_neg_1_SZ_07252023_011.mzML,QC,HILICneg,8
HILICneg/HEU_Batch7_Sample45_HILIC_neg_SZ_07212023_113.mzML,HEU_Batch7_Sample45_HILIC_neg_SZ_07212023_113.mzML,Unknown,HILICneg,7
HILICneg/Batch2_HEU057_B_HILIC_neg.mzML,Batch2_HEU057_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch6_Sample41_HILIC_neg_SZ_07182023_105.mzML,HEU_Batch6_Sample41_HILIC_neg_SZ_07182023_105.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch5_Sample17_HILIC_neg_SZ_07142023_051.mzML,HEU_Batch5_Sample17_HILIC_neg_SZ_07142023_051.mzML,Unknown,HILICneg,5
HILICneg/HEU_Batch3_Sample39_HILIC_neg_SZ_07062023_099.mzML,HEU_Batch3_Sample39_HILIC_neg_SZ_07062023_099.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch7_Pool_QC_Injection3uL_HILIC_neg_5_SZ_07212023_103.mzML,HEU_Batch7_Pool_QC_Injection3uL_HILIC_neg_5_SZ_07212023_103.mzML,QC,HILICneg,7
HILICneg/HEU_Batch7_Sample53_HILIC_neg_SZ_07212023_131.mzML,HEU_Batch7_Sample53_HILIC_neg_SZ_07212023_131.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch1_Sample5_HILIC_neg_SZ_07282023_025.mzML,HEU_Batch1_Sample5_HILIC_neg_SZ_07282023_025.mzML,Unknown,HILICneg,1
HILICneg/HEU_Batch3_Sample7_HILIC_neg_SZ_07062023_029.mzML,HEU_Batch3_Sample7_HILIC_neg_SZ_07062023_029.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch6_Sample20_HILIC_neg_SZ_07182023_057.mzML,HEU_Batch6_Sample20_HILIC_neg_SZ_07182023_057.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch7_Blank_IS_HILIC_neg_2_SZ_07212023_149.mzML,HEU_Batch7_Blank_IS_HILIC_neg_2_SZ_07212023_149.mzML,Blank_IS,HILICneg,7
HILICneg/HEU_Batch1_Pool_QC_Injection2uL_HILIC_neg_1_SZ_07282023_013.mzML,HEU_Batch1_Pool_QC_Injection2uL_HILIC_neg_1_SZ_07282023_013.mzML,QC,HILICneg,1
HILICneg/HEU_Batch1_Process_Blank_HILIC_neg_2_SZ_07282023_147.mzML,HEU_Batch1_Process_Blank_HILIC_neg_2_SZ_07282023_147.mzML,Process_Blank,HILICneg,1
HILICneg/HEU_Batch1_Sample14_HILIC_neg_SZ_07282023_045.mzML,HEU_Batch1_Sample14_HILIC_neg_SZ_07282023_045.mzML,Unknown,HILICneg,1
HILICneg/Batch2_HEU165_M_HILIC_neg.mzML,Batch2_HEU165_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch6_Sample49_HILIC_neg_SZ_07182023_121.mzML,HEU_Batch6_Sample49_HILIC_neg_SZ_07182023_121.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch3_Qstd_HILIC_neg_1_SZ_07062023_009.mzML,HEU_Batch3_Qstd_HILIC_neg_1_SZ_07062023_009.mzML,Qstd,HILICneg,3
HILICneg/HEU_Batch6_Qstd_HILIC_neg_2_SZ_07182023_145.mzML,HEU_Batch6_Qstd_HILIC_neg_2_SZ_07182023_145.mzML,Qstd,HILICneg,6
HILICneg/HEU_Batch8_Sample26_HILIC_neg_SZ_07252023_071.mzML,HEU_Batch8_Sample26_HILIC_neg_SZ_07252023_071.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch6_Sample55_HILIC_neg_SZ_07182023_135.mzML,HEU_Batch6_Sample55_HILIC_neg_SZ_07182023_135.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch4_Pool_QC_Injection3uL_HILIC_neg_7_SZ_07092023_139.mzML,HEU_Batch4_Pool_QC_Injection3uL_HILIC_neg_7_SZ_07092023_139.mzML,QC,HILICneg,4
HILICneg/HEU_Batch7_Sample47_HILIC_neg_SZ_07212023_117.mzML,HEU_Batch7_Sample47_HILIC_neg_SZ_07212023_117.mzML,Unknown,HILICneg,7
HILICneg/HEU_Batch6_Sample52_HILIC_neg_SZ_07182023_129.mzML,HEU_Batch6_Sample52_HILIC_neg_SZ_07182023_129.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch6_Pool_QC_Injection1uL_HILIC_neg_1_SZ_07182023_015.mzML,HEU_Batch6_Pool_QC_Injection1uL_HILIC_neg_1_SZ_07182023_015.mzML,QC,HILICneg,6
HILICneg/HEU_Batch6_Pool_QC_Injection3uL_HILIC_neg_3_SZ_07182023_059.mzML,HEU_Batch6_Pool_QC_Injection3uL_HILIC_neg_3_SZ_07182023_059.mzML,QC,HILICneg,6
HILICneg/Batch2_HEU197_B_HILIC_neg.mzML,Batch2_HEU197_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch4_Sample12_HILIC_neg_SZ_07092023_041.mzML,HEU_Batch4_Sample12_HILIC_neg_SZ_07092023_041.mzML,Unknown,HILICneg,4
HILICneg/Batch2_HEU039_M_HILIC_neg.mzML,Batch2_HEU039_M_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch8_Sample25_HILIC_neg_SZ_07252023_069.mzML,HEU_Batch8_Sample25_HILIC_neg_SZ_07252023_069.mzML,Unknown,HILICneg,8
HILICneg/HEU_Batch3_Sample34_HILIC_neg_SZ_07062023_089.mzML,HEU_Batch3_Sample34_HILIC_neg_SZ_07062023_089.mzML,Unknown,HILICneg,3
HILICneg/HEU_Batch6_Sample51_HILIC_neg_SZ_07182023_127.mzML,HEU_Batch6_Sample51_HILIC_neg_SZ_07182023_127.mzML,Unknown,HILICneg,6
HILICneg/HEU_Batch8_Sample22_HILIC_neg_SZ_07252023_063.mzML,HEU_Batch8_Sample22_HILIC_neg_SZ_07252023_063.mzML,Unknown,HILICneg,8
HILICneg/Batch2_HEU044_B_HILIC_neg.mzML,Batch2_HEU044_B_HILIC_neg.mzML,Unknown,HILICneg,2
HILICneg/HEU_Batch7_Sample19_HILIC_neg_SZ_07212023_055.mzML,HEU_Batch7_Sample19_HILIC_neg_SZ_07212023_055.mzML,Unknown,HILICneg,7
